,Title,Price,Link
264,"MSI Katana A15 AI, AMD Ryzen 9 8945HS, Built-in AI, 40CM FHD 144Hz Gaming Laptop(16GB/1TB NVMe SSD/Windows 11 Home/NVIDIA GeForce RTX 4070, GDDR6 8GB/Black/2.25Kg), B8VG-440IN  ","1,43,990",https://amazon.in//MSI-Katana-Windows-GeForce-B8VG-440IN/dp/B0CVQN9K5D/ref=sr_1_222?crid=2AZFGVVZZZ6C8&dib=eyJ2IjoiMSJ9.v1RurtSUUq7JZSTVullWZeURZ9QHI1iUXKqnsCYHj9DnjzzQyuzso7lgEF1nKcEed2Sbx4npg8WaVa1vLiYGDQrjE7ZDJZ1Ag8vOhoCPqSjQVbUbERwe5tVfrPd5IZuVST3iyBNDslOikJ9lZYu1T4G3remG5Tb6f4eJrO34nRJp_PF3vpHKfarnlYsDOl-PaHEbaOTm41-Xvkio_TW5TqdWgD3Pd1wIcvPXpx4BjVc.RvM6ByZjFb4yEa3UYtr6Qnn15ohig3Pyr9_qau-KjvA&dib_tag=se&keywords=laptop&qid=1724515431&sprefix=lapto%2Caps%2C360&sr=8-222
265,"(Refurbished) Fujitsu Laptop H770 Intel QuadCore i7-7th Gen Xeon E3-1505M V6 @ 3.0 Ghz Processor4GB Nvidia Quadro M2200 Graphic (64GB RAM/512GB SSD/15.6"" FHD (1080p)/Win 10/BT/ Numeric Keypad/ Silver)  ","37,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo4ODg2MTA1NDQ0OTE4ODkzOjE3MjQ1MTUzOTQ6c3BfYXRmX25leHQ6MzAwMjg2MzcwMTc0ODMyOjowOjo&url=%2FRefurbished-Fujitsu-QuadCore-E3-1505M-Processor4GB%2Fdp%2FB0DC47KQGQ%2Fref%3Dsr_1_130_sspa%3Fcrid%3D2AZFGVVZZZ6C8%26dib%3DeyJ2IjoiMSJ9.uhOVKi2m8zs4rILPs_OSYLxm5Ww4T15x2mkw8wv5gK2E-jC22ZcOfrNZd91FG6eEilDZCuKiK0oSfXFf5Lbu2VFeT9aYmFUMbIee5mxvwIA5b7DXrNVYxT7p0MTEVRL0o7FEUCcRIOWBp1bvIeAmL_yk401MK1MkN9r64iEZJYEeViRKFHoZHaKixYEWh-dN5CjBVb-YCUO0iq36cyqPuoCHwLGDbG2UtqA3h-ZlaJk.TmIePhWVOqY9MchmHrPfEjOpxNzbVA9u9JhakE5qcHw%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1724515394%26sprefix%3Dlapto%252Caps%252C360%26sr%3D8-130-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
266,Acer Travelmate Business Laptop Intel Core i7-11th Gen (Windows 11 Home/16 GB Ram/1TB SSD/Intel Iris Xe Graphics/14.0 IPS Display/Backlit Keyboard/Fingerprint Sensor) TMP214-53  ,"44,990",https://amazon.in//Acer-Travelmate-Business-Fingerprint-TMP214-53/dp/B0CHRPJCSG/ref=sr_1_288?crid=2AZFGVVZZZ6C8&dib=eyJ2IjoiMSJ9.OxPKijYvAzkcKhbCNsI-Nb9UX6w55-hBi3iIeXVvMX35jCC-J7OV2w1nTtgNeynT8Raeo-HP91Ymff_GV5AZq2lpUxpP4_dr1xRiEHssEFc8gBGqAkryf5PJ_qPJZanCG-meF_EJwSaK_aMzNNL85Dk17Js713GwtN9Hnt2hbIYlYDePQ7GNjoc4nJcFcbMzs5hsd7iFAEhymyjYtKuQYwRVxfqPFv9tlv8fx-A3DK8._J2osdNsSb1teffpdW91XqbdjuMl0KkHjj9_Z55Yq90&dib_tag=se&keywords=laptop&qid=1724515467&sprefix=lapto%2Caps%2C360&sr=8-288
267,"Infinix Y1 Plus Neo (2023) Intel Celeron Quad Core 11th Gen N5100 - (4 GB/128 GB SSD/Windows 11 Home) XL30 Thin and Light Laptop (15.6 Inch, Blue, 1.76 Kg)  ","18,990",https://amazon.in//Infinix-Plus-Intel-Celeron-N5100/dp/B0CR6PTDLK/ref=sr_1_75?crid=2AZFGVVZZZ6C8&dib=eyJ2IjoiMSJ9.lzAY-gsAIgmSbM7T0gOaVFUX0uzsHvcZvpYLWS5p0pVtSlXDN0t6AB_7HTe5rPaH5BlOflK5miAsp5b4nbyJ6ir-pvIbGPZmmv51uoPE0JtnE3fpCdnSIMMHeFUgvCtcBylhJtzy4oC9QUnPREItqbCotU8PrD6vJBiYS4ItdeYUbq2DbbV1C3mf3QEGxGfDfJvYJ137fDAVpFzHUgi5ZMD3XJmwsbAOTWHP9AtgYhU.dG34nfA-m8SdvTQpINtajfoU3rVfNeookrmQuNIZFTA&dib_tag=se&keywords=laptop&qid=1724515374&sprefix=lapto%2Caps%2C360&sr=8-75
268,"Lenovo V15 Intel Celeron N4500 15.6"" (39.62 cm) FHD (1920x1080) Antiglare 250 Nits Thin and Light Laptop (8GB RAM/256GB SSD/Windows 11 Home/Black/1Y Onsite/1.7 kg), 82QYA00MIN  ","22,340",https://amazon.in//Lenovo-Celeron-1920x1080-Antiglare-82QYA00MIN/dp/B0C28FKJXG/ref=sr_1_45?crid=2AZFGVVZZZ6C8&dib=eyJ2IjoiMSJ9.dR-HLnStQb7JYCYveGP_O2yxTR-gt9wRgwb4HHvNKYUyt9Ngj5nUiDjHfXKHNHBYXVfGwSLvmNLKteap0ft_7ttufd7LZsD7y2mGBNE4M3pUWIyHcV7c7qNs_7sOSxXBZB3XGoyLWskZ3-TQKclddOz_mFbYaRTD-_T_F_vKTUUd5iT6_lMlWlafuPnE0pXk2r4L8tROWP8VrpVH_Tw4b0M5cIsnIOLQwF3gziMZnJY.tvLsj_pzHNVYHXJ_q-A7kJmcPGucuTTiek_1JHvO7DU&dib_tag=se&keywords=laptop&qid=1724515364&sprefix=lapto%2Caps%2C360&sr=8-45
269,"(Refurbished) Dell Latitude 5270 6th Gen Intel Core i5 Thin & Light HD Laptop (8 GB DDR4 RAM/256 GB SSD/12.3"" (31.8 cm) HD/Windows 11/MS Office/WiFi/BT/Intel UHD Graphics)  ","14,860",https://amazon.in//Refurbished-Dell-Latitude-Windows-Graphics/dp/B0D8BGMLGH/ref=sr_1_46?crid=2AZFGVVZZZ6C8&dib=eyJ2IjoiMSJ9.dR-HLnStQb7JYCYveGP_O2yxTR-gt9wRgwb4HHvNKYUyt9Ngj5nUiDjHfXKHNHBYXVfGwSLvmNLKteap0ft_7ttufd7LZsD7y2mGBNE4M3pUWIyHcV7c7qNs_7sOSxXBZB3XGoyLWskZ3-TQKclddOz_mFbYaRTD-_T_F_vKTUUd5iT6_lMlWlafuPnE0pXk2r4L8tROWP8VrpVH_Tw4b0M5cIsnIOLQwF3gziMZnJY.tvLsj_pzHNVYHXJ_q-A7kJmcPGucuTTiek_1JHvO7DU&dib_tag=se&keywords=laptop&qid=1724515364&sprefix=lapto%2Caps%2C360&sr=8-46
270,"Dell 15 Thin & Light Laptop, Intel Core 13th Generation i5-1334U Processor, 8GB DDR4 & 512GB SSD, 15.6"" (39.62cm) FHD 120Hz 250 nits, Windows 11 + MSO'21 + 15 Month Mcafee, Carbon Black, 1.66kg  ","50,998",https://amazon.in//Dell-Generation-i5-1334U-Processor-39-62cm/dp/B0D46P4V5V/ref=sr_1_210?crid=2AZFGVVZZZ6C8&dib=eyJ2IjoiMSJ9.v1RurtSUUq7JZSTVullWZeURZ9QHI1iUXKqnsCYHj9DnjzzQyuzso7lgEF1nKcEed2Sbx4npg8WaVa1vLiYGDQrjE7ZDJZ1Ag8vOhoCPqSjQVbUbERwe5tVfrPd5IZuVST3iyBNDslOikJ9lZYu1T4G3remG5Tb6f4eJrO34nRJp_PF3vpHKfarnlYsDOl-PaHEbaOTm41-Xvkio_TW5TqdWgD3Pd1wIcvPXpx4BjVc.RvM6ByZjFb4yEa3UYtr6Qnn15ohig3Pyr9_qau-KjvA&dib_tag=se&keywords=laptop&qid=1724515431&sprefix=lapto%2Caps%2C360&sr=8-210
271,"Lenovo E41-55 Laptop Ryzen 3-3250U|8Gb Ram|1Tb 7200Rpm HDD/Dos|2Cell 30Wh/WiFi Bt/Cam/No Fpr/|14"" Hd Inches|1 Year Onsite Warranty/Iron Grey|82Fj00A0Ih,AMD  ","29,990",https://amazon.in//Lenovo-3-3250U-7200Rpm-Warranty-82Fj00A0Ih/dp/B0BY2JC6YM/ref=sr_1_270?crid=2AZFGVVZZZ6C8&dib=eyJ2IjoiMSJ9.PQ8K94zeLExFWZIGChr_o_pBRD2M8YfaDFGXKoUkHnoiBkIwRhJTFAgnS6gNudDTDb7YJ2ud8CvbY-9qoTzNV5nSTZCY6Z4SsOPzIji0Br5OOefVLq2D3UuT4D54eVCMK_y24KdmgezYHPFLCPPZhBUsnUs2O6id9kcD2qz05UvsODsE6uFCOaLIhYxLij017Cb_759LyrA4yFFgJ3h-7M65jzbovA8WErB_HJU4EpM.5fEmZbBGp24EndOiFwa93Hfs3CNHrS_mfyNsB1tGUZI&dib_tag=se&keywords=laptop&qid=1724515461&sprefix=lapto%2Caps%2C360&sr=8-270
272,"Dell Inspiron 3530 Laptop, 13th Gen Intel Core i5-1334U Processor/16GB/1TB SSD/15.6"" (39.62cm) FHD Display/Backlit Keyboard/Platinum Silver/Win 11 + MSO'21/15 Month McAfee/Thin & Light- 1.66kg  ","59,890",https://amazon.in//Dell-Inspiron-i5-1335U-Processor-Keyboard/dp/B0CDBNHT9L/ref=sr_1_64?crid=2AZFGVVZZZ6C8&dib=eyJ2IjoiMSJ9.RMeNVCC_BjIlw77Egxm9w0Nqevj25fHXewD8_cnMqilhcgDsXyA2DMzc9mJkxNmD6X-JMHx_K6VNx5V-ShNQroc2fDJ5n61dUxJvJ9eNBUsQOCcbn7OeZ-7PmKwBhFhitaiqPBssfI_J4OcRYjkOvOpZsjXMFpTovGrQnya0KusjdOwwDgWTsYFhh5gTsHhMXt0v5MlSikQ90FGWEiZLmXxlTuGnobrTmDjQE2mbf-4.c1Yddvs9-WRsv7FjKeNUbqu_WF2-aiP6t6WtPIvcOxc&dib_tag=se&keywords=laptop&qid=1724515370&sprefix=lapto%2Caps%2C360&sr=8-64
273,"(Refurbished) Fujitsu Laptop H770 Intel QuadCore i7-7th Gen Xeon E3-1505M V6 @ 3.0 Ghz Processor4GB Nvidia Quadro M2200 Graphic (64GB RAM/2 TB SSD/15.6"" FHD (1080p)/Win 10/BT/ Numeric Keypad/ Silver)  ","48,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTozMzU1MTE1MjUzNzQxMjQ0OjE3MjQ1MTU0MDc6c3BfYXRmX25leHQ6MzAwMjg2MzcwMTc0NDMyOjowOjo&url=%2FRefurbished-Fujitsu-QuadCore-E3-1505M-Processor4GB%2Fdp%2FB0DC4DPK34%2Fref%3Dsr_1_161_sspa%3Fcrid%3D2AZFGVVZZZ6C8%26dib%3DeyJ2IjoiMSJ9.G6-ruRWEeq136Fb3KfXTnw-wLQF0NSVVPSyH53lp8AUkTPJhVHACJoh5k5q1Nj3D8o-daVEJ4Vb99sU3ECPZEdRNq5SPHH4NGVQjXa8isuihmicwo9o85se6fa8r4lBSLz0n5Ek8ribXNUqW-vcktY13naYItU1uU14tK2FqHCjB3e5kbkmrM0n8EUECR_myzEBrsk4uxRw5GzeUJKV_R5WW8pQrOrmmDFlDmsWoGrg.56-nYtZHDEVJRfNh09HPtS7UyDsQz_t0IvHPQTtUGgo%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1724515407%26sprefix%3Dlapto%252Caps%252C360%26sr%3D8-161-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
274,"ASUS Vivobook 16, Intel Core i5-12500H 12th Gen, 16"" (40.64 cm) FHD+, Thin and Light Laptop (16GB/512GB/Win11/Office 2021/Silver/1.8 kg), X1605ZAC-MB540WS  ","56,990",https://amazon.in//ASUS-Vivobook-i5-12500H-Laptop-X1605ZAC-MB540WS/dp/B0CZXV2D7Y/ref=sr_1_190?crid=2AZFGVVZZZ6C8&dib=eyJ2IjoiMSJ9.TAx_2L537V2cG03esw7QQMxDjsKEJZAf7I6nc-UXqFoeOuwda53r-QXZeNZ62KlpMPvaa_I43HrV5bQqNcoZrs-ChOR9MDpHHIgl_59_KeEF7pME6PUBD58jRHU8A94Xris-pU-uwyRg2zJTTAGPiEby5U2EuIZWwALcn0y6tRX5qIA1uOZi_8luPpqdPeB7nwqbDp47k9SB5RqjKydj8a1EmZS1KcXr5F2r8xXqX0c._mVkSoaItlCobxJQjwLOYGAhbITlJ0FqMaP7NdxwfT4&dib_tag=se&keywords=laptop&qid=1724515413&sprefix=lapto%2Caps%2C360&sr=8-190
275,"ASUS TUF Gaming A15, 15.6"" FHD 16:9 144Hz 250nits, AMD Ryzen 5 7535HS Processor, Gaming Laptop (16GB RAM/512GB SSD/NVIDIA GeForce RTX 3050/Windows 11/Office 2021/Graphite Black/2.3 Kg),FA566NC-HN083WS  ","61,990",https://amazon.in//ASUS-TUF-Gaming-15-6-FA566NC-HN083WS/dp/B0DBLYRKVJ/ref=sr_1_302?crid=2AZFGVVZZZ6C8&dib=eyJ2IjoiMSJ9.D4s5aa8_FV1kG7AMcEnYLQI_F0Kki8LrDOry6isT0gpgBFE153w57rdxlmJ1zUYu6hhstB4yvaT_xCjuJCYaH1R4uv5naMiCKGOnZyO-3wNpdESdua99ExYMVQwUAGvwZyLI-JrRvrhAOVEk2mQ90-06e-muzDW-wfNaPPKJuBG90xYHDwAgrZNB_hoInpv-766iUNFzCymvwxxgVMDowJ0F0dhBZkEQ-GKXBY3CJDI.dMTcoCBh2a0nuqiALyy97ogcx1p20SpYixSgxAPF7l4&dib_tag=se&keywords=laptop&qid=1724515473&sprefix=lapto%2Caps%2C360&sr=8-302
276,"Dell [Smartchoice] G15-5530 Gaming Laptop, Intel Core i5-13450HX, 16GB DDR5, 1TB, NVIDIA RTX 3050,6GB GDDR6,15.6"" (39.62cm) FHD 120Hz 250 nits,Backlit KB Orange,Win 11 + MSO'21,Dark Shadow Gray,2.65kg  ","77,490",https://amazon.in//Dell-Smartchoice-G15-5530-Gaming-i5-13450HX/dp/B0CRKXDX83/ref=sr_1_74?crid=2AZFGVVZZZ6C8&dib=eyJ2IjoiMSJ9.lzAY-gsAIgmSbM7T0gOaVFUX0uzsHvcZvpYLWS5p0pVtSlXDN0t6AB_7HTe5rPaH5BlOflK5miAsp5b4nbyJ6ir-pvIbGPZmmv51uoPE0JtnE3fpCdnSIMMHeFUgvCtcBylhJtzy4oC9QUnPREItqbCotU8PrD6vJBiYS4ItdeYUbq2DbbV1C3mf3QEGxGfDfJvYJ137fDAVpFzHUgi5ZMD3XJmwsbAOTWHP9AtgYhU.dG34nfA-m8SdvTQpINtajfoU3rVfNeookrmQuNIZFTA&dib_tag=se&keywords=laptop&qid=1724515374&sprefix=lapto%2Caps%2C360&sr=8-74
277,"Lenovo IdeaPad Slim 3 Intel Core i3 12th Gen 15.6"" (39.62cm) FHD Thin & Light Laptop (8GB/512GB SSD/Windows 11/Office 2021/1Yr ADP Free/3months Game Pass/Arctic Grey/1.63Kg), 82RK00VTIN  ","35,990",https://amazon.in//Lenovo-IdeaPad-39-62cm-Warranty-82RK006DIN/dp/B0B4JPC8GT/ref=sr_1_67?crid=2AZFGVVZZZ6C8&dib=eyJ2IjoiMSJ9.RMeNVCC_BjIlw77Egxm9w0Nqevj25fHXewD8_cnMqilhcgDsXyA2DMzc9mJkxNmD6X-JMHx_K6VNx5V-ShNQroc2fDJ5n61dUxJvJ9eNBUsQOCcbn7OeZ-7PmKwBhFhitaiqPBssfI_J4OcRYjkOvOpZsjXMFpTovGrQnya0KusjdOwwDgWTsYFhh5gTsHhMXt0v5MlSikQ90FGWEiZLmXxlTuGnobrTmDjQE2mbf-4.c1Yddvs9-WRsv7FjKeNUbqu_WF2-aiP6t6WtPIvcOxc&dib_tag=se&keywords=laptop&qid=1724515370&sprefix=lapto%2Caps%2C360&sr=8-67
278,"Acer Aspire Lite 11th Gen Intel Core i5 Premium Metal Laptop (16GB RAM/512GB SSD/Intel Iris Xe Graphics/Windows 11 Home) AL15-51, 39.62cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.59 Kg  ","44,800",https://amazon.in//Acer-Premium-Graphics-Windows-AL15-51/dp/B0C93QX5QM/ref=sr_1_278?crid=2AZFGVVZZZ6C8&dib=eyJ2IjoiMSJ9.OxPKijYvAzkcKhbCNsI-Nb9UX6w55-hBi3iIeXVvMX35jCC-J7OV2w1nTtgNeynT8Raeo-HP91Ymff_GV5AZq2lpUxpP4_dr1xRiEHssEFc8gBGqAkryf5PJ_qPJZanCG-meF_EJwSaK_aMzNNL85Dk17Js713GwtN9Hnt2hbIYlYDePQ7GNjoc4nJcFcbMzs5hsd7iFAEhymyjYtKuQYwRVxfqPFv9tlv8fx-A3DK8._J2osdNsSb1teffpdW91XqbdjuMl0KkHjj9_Z55Yq90&dib_tag=se&keywords=laptop&qid=1724515467&sprefix=lapto%2Caps%2C360&sr=8-278
279,(Refurbished) Lenovo Thinkpad Laptop T470 14 inches Screen Intel Core i5 7th Gen. - 7200u ( 2.5Ghz ) Processor 32 GB Ram & 256 GB SSD Notebook Computer  ,"19,169",https://amazon.in//Refurbished-Lenovo-Thinkpad-Laptop-inches/dp/B0C574JNLJ/ref=sr_1_273?crid=2AZFGVVZZZ6C8&dib=eyJ2IjoiMSJ9.PQ8K94zeLExFWZIGChr_o_pBRD2M8YfaDFGXKoUkHnoiBkIwRhJTFAgnS6gNudDTDb7YJ2ud8CvbY-9qoTzNV5nSTZCY6Z4SsOPzIji0Br5OOefVLq2D3UuT4D54eVCMK_y24KdmgezYHPFLCPPZhBUsnUs2O6id9kcD2qz05UvsODsE6uFCOaLIhYxLij017Cb_759LyrA4yFFgJ3h-7M65jzbovA8WErB_HJU4EpM.5fEmZbBGp24EndOiFwa93Hfs3CNHrS_mfyNsB1tGUZI&dib_tag=se&keywords=laptop&qid=1724515461&sprefix=lapto%2Caps%2C360&sr=8-273
280,"(Refurbished) Lenovo Thinkpad Laptop T480 Intel Core i5 8th Generation - 8350u Processor 8 GB Ram & 256 GB SSD, 14 Inches Notebook Computer  ","18,604",https://amazon.in//Renewed-Lenovo-Thinkpad-Laptop-Generation/dp/B0B7BMCB7F/ref=sr_1_267?crid=2AZFGVVZZZ6C8&dib=eyJ2IjoiMSJ9.PQ8K94zeLExFWZIGChr_o_pBRD2M8YfaDFGXKoUkHnoiBkIwRhJTFAgnS6gNudDTDb7YJ2ud8CvbY-9qoTzNV5nSTZCY6Z4SsOPzIji0Br5OOefVLq2D3UuT4D54eVCMK_y24KdmgezYHPFLCPPZhBUsnUs2O6id9kcD2qz05UvsODsE6uFCOaLIhYxLij017Cb_759LyrA4yFFgJ3h-7M65jzbovA8WErB_HJU4EpM.5fEmZbBGp24EndOiFwa93Hfs3CNHrS_mfyNsB1tGUZI&dib_tag=se&keywords=laptop&qid=1724515461&sprefix=lapto%2Caps%2C360&sr=8-267
281,"Dell (Refurbished) Latitude 3400 8th Gen Intel Core i5 Thin & Light HD Laptop (16 GB DDR4 RAM/512 GB SSD/14"" (35.6 cm) HD/Windows 11/MS Office/WiFi/Bluetooth/Webcam/Intel UHD Graphics)  ","22,999",https://amazon.in//Dell-Refurbished-Latitude-Bluetooth-Graphics/dp/B0CK5TWRPZ/ref=sr_1_200?crid=2AZFGVVZZZ6C8&dib=eyJ2IjoiMSJ9.S_bp_tqx_YZJHG2SwNwSmR5EW6f5ZDWCsmZVyxky8QW4MfJYHvHwkMokJK5HRWWjEDRTseKOWh8u0-uEPTsWcSnIlOEBiB3f5UWsSqqnxZKyH0dRSLfDxoyUQrxn1oCTghIZPn7IeLsAbbvps8GfuF5UHTihjogzipdzCxR-3BF27E82vReTbn4xDYn0cWcMNNz7GwJCn2qu-dRKPQ42QpfkCHWgXJJje9f0wy-_TTk.cZ49Zz6U5Cs2m3fUdSROuOOm9i_gFrhyl_v3hESXJY8&dib_tag=se&keywords=laptop&qid=1724515419&sprefix=lapto%2Caps%2C360&sr=8-200
282,"ASUS Vivobook Go 15, Intel Celeron N4500, 15.6""(39.62cm) FHD 16:9 60 Hz, Thin & Light Laptop (8GB RAM/512 SSD/Intel HD Graphics/Win 11/Office 2021/Fingerprint Sensor/Star Black/1.57 Kg),E510KA-EJ011WS  ","26,990",https://amazon.in//ASUS-Vivobook-Intel-Celeron-39-62cm/dp/B0D81DRTXQ/ref=sr_1_19?crid=2AZFGVVZZZ6C8&dib=eyJ2IjoiMSJ9.DHj-wFrd-_ZRisqddUZMwrvZ8S8xdGwtl4lW6wlqu7zSIxoAXQQhlrZPh503DjJeQX5uG3hMHSaOZgpOHgy_zg0Q3cLIahK_4UsaSVVv_oRcFpbQ5I9BZ_vVjFVx5g6PiGcdBxU94U4xBh8_otYIxjL-EDegFCPpA7ExC2lNq4TF0eAcmaimc5KMMluAoVldwdfZkf4qGJ2xUnVGnljDPCbVRvNrEYHrZhDr-Z5sIhw.YUQW2EKtLiLW3ZL2L-4PX-XmJDudMONF2qwEOc3w4nw&dib_tag=se&keywords=laptop&qid=1724515359&sprefix=lapto%2Caps%2C360&sr=8-19
283,"Samsung Galaxy Book3 Pro 360 Intel 13th Gen i7 EvoTM 40.62cm(16"") Touchscreen 2-in-1 3K Display, 120Hz, Thin & Light Laptop(16 GB/512 GB SSD/Windows 11/MS Office/S-Pen/Graphite/1.6Kg), NP960QFG-KA1IN  ","1,09,990",https://amazon.in//Samsung-40-62cm-Touchscreen-Graphite-NP960QFG-KA1IN/dp/B0BS9GCYRN/ref=sr_1_152?crid=2AZFGVVZZZ6C8&dib=eyJ2IjoiMSJ9.7ieyUayv7mpVkOjykEoEK8QdSAjpXU2jdYxV_voxGa2J6j5DZvpwBaxPHmV3brnZ7g-8SnAiAxJOf_z4D3d7I9u6qS4DOED0tL_8celsKPDTuszwDDbbVbCZ4Ufcu4chE7QUhG9Y7a2V4qzgD97OcD_w7Te6JW79MDl0bK0cDZLKQl2fmxgBp7A1MG_KI99xyLgWhQuZu0YDDyJp2mi_9grCjauspVpDucYhtbulzUw.VKEnHjpL7i-2wNQG0bQrIBG55tduZNYCwzasWJEABBs&dib_tag=se&keywords=laptop&qid=1724515399&sprefix=lapto%2Caps%2C360&sr=8-152
284,"Primebook S Wifi, 2024(NEW) Android Based MediaTek MT8183 - (PrimeOS) Thin and Light Laptop (11.6 Inch, 1.065 Kg, Type C) (4GB/128GB eMMC Storage)  ","13,490",https://amazon.in//sspa/click?ie=UTF8&spc=MToxMjk0NzIzNzY1NDQ3NTE2OjE3MjQ1MTUzNTk6c3BfYnRmOjMwMDIxMzY3MzA2MzMzMjo6MDo6&url=%2FPrimebook-Android-Based-MediaTek-MT8183%2Fdp%2FB0D2Y4KLGN%2Fref%3Dsr_1_37_sspa%3Fcrid%3D2AZFGVVZZZ6C8%26dib%3DeyJ2IjoiMSJ9.DHj-wFrd-_ZRisqddUZMwrvZ8S8xdGwtl4lW6wlqu7zSIxoAXQQhlrZPh503DjJeQX5uG3hMHSaOZgpOHgy_zg0Q3cLIahK_4UsaSVVv_oRcFpbQ5I9BZ_vVjFVx5g6PiGcdBxU94U4xBh8_otYIxjL-EDegFCPpA7ExC2lNq4TF0eAcmaimc5KMMluAoVldwdfZkf4qGJ2xUnVGnljDPCbVRvNrEYHrZhDr-Z5sIhw.YUQW2EKtLiLW3ZL2L-4PX-XmJDudMONF2qwEOc3w4nw%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1724515359%26sprefix%3Dlapto%252Caps%252C360%26sr%3D8-37-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
285,"WINGS Nuvobook V1 Aluminium Alloy Metal Body Core i5 11th Gen 1155G7 - (8 GB/512 GB SSD/Windows 11 Home) WL-Nuvobook V1-SLV Thin and Light Laptop (15.6 Inch, Silver, 1.60 Kg)  ","30,490",https://amazon.in//WINGS-Nuvobook-Aluminium-Alloy-1155G7/dp/B0CRHSTNPQ/ref=sr_1_298?crid=2AZFGVVZZZ6C8&dib=eyJ2IjoiMSJ9.D4s5aa8_FV1kG7AMcEnYLQI_F0Kki8LrDOry6isT0gpgBFE153w57rdxlmJ1zUYu6hhstB4yvaT_xCjuJCYaH1R4uv5naMiCKGOnZyO-3wNpdESdua99ExYMVQwUAGvwZyLI-JrRvrhAOVEk2mQ90-06e-muzDW-wfNaPPKJuBG90xYHDwAgrZNB_hoInpv-766iUNFzCymvwxxgVMDowJ0F0dhBZkEQ-GKXBY3CJDI.dMTcoCBh2a0nuqiALyy97ogcx1p20SpYixSgxAPF7l4&dib_tag=se&keywords=laptop&qid=1724515473&sprefix=lapto%2Caps%2C360&sr=8-298
286,"ZEBRONICS PRO Series Z NBC 3S, Intel Core 12th Gen i3 Processor 8GB RAM & 512GB SSD Laptop, 15.6 Inch (39.6CM), IPS 180° Display, Dolby Atmos, 38.5Wh Large Battery, Windows 11, Midnight Blue,1.76 Kg  ","24,990",https://amazon.in//ZEBRONICS-Processor-15-6-Inch-Display-Midnight/dp/B0CJJ7YZMC/ref=sr_1_18?crid=2AZFGVVZZZ6C8&dib=eyJ2IjoiMSJ9.vEMlSgt1LZE1LPvJ3hhaaf1UeTD-8MF_rF4SJIMG42J-9Xwfo03-jZPdW-Qujx9Au5GJ161ZQ83gh5frd1-RpFy5FxttWTfCpq5c-DYU8vtYW23HSSMsk_y7LjLBK0jUXuhmQF88VcES9d8FFudj4ACiPRoIvQOqmB1mdeRD_3Skp3f-fNzIcn7nI3mfSkwMwC5PuE7wVVQ23UsvYfiLLN7jvA9V4plEATFF20HB4mk.27BaNQ-rnDQEi8crS9SRe_dbodi1JzEoZECegU_qSI4&dib_tag=se&keywords=laptop&qid=1724515353&sprefix=lapto%2Caps%2C360&sr=8-18
287,"Acer Aspire Lite AMD Ryzen 5 5500U Premium Thin and Light Laptop (16 GB RAM/512 GB SSD/Windows 11 Home) AL15-41, 39.62 cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.59 KG  ","33,990",https://amazon.in//Acer-Premium-Windows-AL15-41-Display/dp/B0CB7S1RTX/ref=sr_1_13?crid=2AZFGVVZZZ6C8&dib=eyJ2IjoiMSJ9.vEMlSgt1LZE1LPvJ3hhaaf1UeTD-8MF_rF4SJIMG42J-9Xwfo03-jZPdW-Qujx9Au5GJ161ZQ83gh5frd1-RpFy5FxttWTfCpq5c-DYU8vtYW23HSSMsk_y7LjLBK0jUXuhmQF88VcES9d8FFudj4ACiPRoIvQOqmB1mdeRD_3Skp3f-fNzIcn7nI3mfSkwMwC5PuE7wVVQ23UsvYfiLLN7jvA9V4plEATFF20HB4mk.27BaNQ-rnDQEi8crS9SRe_dbodi1JzEoZECegU_qSI4&dib_tag=se&keywords=laptop&qid=1724515353&sprefix=lapto%2Caps%2C360&sr=8-13
